time step, avg grain size, grains left
1.552000e+002,1.155093e+003,8
1.553000e+002,1.152990e+003,8
1.554000e+002,1.152587e+003,8
1.555000e+002,1.151025e+003,8
1.556000e+002,1.150124e+003,8
1.557000e+002,1.148923e+003,8
1.558000e+002,1.148979e+003,8
1.559000e+002,1.148074e+003,8
1.560000e+002,1.145864e+003,8
1.561000e+002,1.145944e+003,8
1.562000e+002,1.143695e+003,8
1.563000e+002,1.142807e+003,8
1.564000e+002,1.141302e+003,8
1.565000e+002,1.139990e+003,8
1.566000e+002,1.138795e+003,8
1.567000e+002,1.138809e+003,8
1.568000e+002,1.137463e+003,8
1.569000e+002,1.133253e+003,8
1.570000e+002,1.133106e+003,8
1.571000e+002,1.132802e+003,8
1.572000e+002,1.131015e+003,8
1.573000e+002,1.130417e+003,8
1.574000e+002,1.129902e+003,8
1.575000e+002,1.126007e+003,8
1.576000e+002,1.121437e+003,8
1.577000e+002,1.119740e+003,8
1.578000e+002,1.119457e+003,8
1.579000e+002,1.117566e+003,8
1.580000e+002,1.115007e+003,8
1.581000e+002,1.108165e+003,8
1.582000e+002,1.107805e+003,8
1.583000e+002,1.101173e+003,8
1.584000e+002,1.425082e+003,7
1.585000e+002,1.424886e+003,7
1.586000e+002,1.425483e+003,7
1.587000e+002,1.425224e+003,7
1.588000e+002,1.425300e+003,7
1.589000e+002,1.424969e+003,7
1.590000e+002,1.423544e+003,7
1.591000e+002,1.423309e+003,7
1.592000e+002,1.422720e+003,7
1.593000e+002,1.422318e+003,7
1.594000e+002,1.421752e+003,7
1.595000e+002,1.421045e+003,7
1.596000e+002,1.419853e+003,7
1.597000e+002,1.419624e+003,7
1.598000e+002,1.419294e+003,7
1.599000e+002,1.419162e+003,7
1.600000e+002,1.417564e+003,7
1.601000e+002,1.417192e+003,7
1.602000e+002,1.417063e+003,7
1.603000e+002,1.416454e+003,7
1.604000e+002,1.416047e+003,7
1.605000e+002,1.416039e+003,7
1.606000e+002,1.414532e+003,7
1.607000e+002,1.413699e+003,7
1.608000e+002,1.412973e+003,7
1.609000e+002,1.413172e+003,7
1.610000e+002,1.411893e+003,7
1.611000e+002,1.410650e+003,7
1.612000e+002,1.409621e+003,7
1.613000e+002,1.409820e+003,7
1.614000e+002,1.409849e+003,7
1.615000e+002,1.410051e+003,7
1.616000e+002,1.409795e+003,7
1.617000e+002,1.408970e+003,7
1.618000e+002,1.409142e+003,7
1.619000e+002,1.408588e+003,7
1.620000e+002,1.408522e+003,7
1.621000e+002,1.408416e+003,7
1.622000e+002,1.408309e+003,7
1.623000e+002,1.408002e+003,7
1.624000e+002,1.407396e+003,7
1.625000e+002,1.406529e+003,7
1.626000e+002,1.405748e+003,7
1.627000e+002,1.402808e+003,7
1.628000e+002,1.402441e+003,7
1.629000e+002,1.402185e+003,7
1.630000e+002,1.402285e+003,7
1.631000e+002,1.401545e+003,7
1.632000e+002,1.400581e+003,7
1.633000e+002,1.400879e+003,7
1.634000e+002,1.398731e+003,7
1.635000e+002,1.398519e+003,7
1.636000e+002,1.399012e+003,7
1.637000e+002,1.398637e+003,7
1.638000e+002,1.398454e+003,7
1.639000e+002,1.398947e+003,7
1.640000e+002,1.398425e+003,7
1.641000e+002,1.397924e+003,7
1.642000e+002,1.397815e+003,7
1.643000e+002,1.396442e+003,7
1.644000e+002,1.396642e+003,7
1.645000e+002,1.395432e+003,7
1.646000e+002,1.394549e+003,7
1.647000e+002,1.395074e+003,7
1.648000e+002,1.394089e+003,7
1.649000e+002,1.393459e+003,7
1.650000e+002,1.392698e+003,7
1.651000e+002,1.392996e+003,7
1.652000e+002,1.392529e+003,7
1.653000e+002,1.392922e+003,7
1.654000e+002,1.391160e+003,7
1.655000e+002,1.390428e+003,7
1.656000e+002,1.389828e+003,7
1.657000e+002,1.389686e+003,7
1.658000e+002,1.389448e+003,7
1.659000e+002,1.389210e+003,7
1.660000e+002,1.388452e+003,7
1.661000e+002,1.387981e+003,7
1.662000e+002,1.387410e+003,7
1.663000e+002,1.385868e+003,7
1.664000e+002,1.385534e+003,7
1.665000e+002,1.386292e+003,7
1.666000e+002,1.386588e+003,7
1.667000e+002,1.386443e+003,7
1.668000e+002,1.384824e+003,7
1.669000e+002,1.384685e+003,7
1.670000e+002,1.383904e+003,7
1.671000e+002,1.383283e+003,7
1.672000e+002,1.382917e+003,7
1.673000e+002,1.380226e+003,7
1.674000e+002,1.379611e+003,7
1.675000e+002,1.379315e+003,7
1.676000e+002,1.378677e+003,7
1.677000e+002,1.378332e+003,7
1.678000e+002,1.377579e+003,7
1.679000e+002,1.377124e+003,7
1.680000e+002,1.375642e+003,7
1.681000e+002,1.375437e+003,7
1.682000e+002,1.375425e+003,7
1.683000e+002,1.374447e+003,7
1.684000e+002,1.374072e+003,7
1.685000e+002,1.373867e+003,7
1.686000e+002,1.372908e+003,7
1.687000e+002,1.372981e+003,7
1.688000e+002,1.373039e+003,7
1.689000e+002,1.372611e+003,7
1.690000e+002,1.371567e+003,7
1.691000e+002,1.370805e+003,7
1.692000e+002,1.370244e+003,7
1.693000e+002,1.370185e+003,7
1.694000e+002,1.369494e+003,7
1.695000e+002,1.368665e+003,7
1.696000e+002,1.367084e+003,7
1.697000e+002,1.366177e+003,7
1.698000e+002,1.365614e+003,7
1.699000e+002,1.365189e+003,7
1.700000e+002,1.364036e+003,7
1.701000e+002,1.363952e+003,7
1.702000e+002,1.364464e+003,7
1.703000e+002,1.363160e+003,7
1.704000e+002,1.363022e+003,7
1.705000e+002,1.362259e+003,7
1.706000e+002,1.361427e+003,7
1.707000e+002,1.360554e+003,7
1.708000e+002,1.359591e+003,7
1.709000e+002,1.357348e+003,7
1.710000e+002,1.356824e+003,7
1.711000e+002,1.356313e+003,7
1.712000e+002,1.356794e+003,7
1.713000e+002,1.355660e+003,7
1.714000e+002,1.354517e+003,7
1.715000e+002,1.352651e+003,7
1.716000e+002,1.352262e+003,7
1.717000e+002,1.352093e+003,7
1.718000e+002,1.351257e+003,7
1.719000e+002,1.351146e+003,7
1.720000e+002,1.350800e+003,7
1.721000e+002,1.350405e+003,7
1.722000e+002,1.349554e+003,7
1.723000e+002,1.347828e+003,7
1.724000e+002,1.347546e+003,7
1.725000e+002,1.347591e+003,7
1.726000e+002,1.345889e+003,7
1.727000e+002,1.344671e+003,7
1.728000e+002,1.343697e+003,7
1.729000e+002,1.343558e+003,7
1.730000e+002,1.343941e+003,7
1.731000e+002,1.341933e+003,7
1.732000e+002,1.340762e+003,7
1.733000e+002,1.339462e+003,7
1.734000e+002,1.338661e+003,7
1.735000e+002,1.338172e+003,7
1.736000e+002,1.338500e+003,7
1.737000e+002,1.337718e+003,7
1.738000e+002,1.336082e+003,7
1.739000e+002,1.335460e+003,7
1.740000e+002,1.334214e+003,7
1.741000e+002,1.333893e+003,7
1.742000e+002,1.332011e+003,7
1.743000e+002,1.331630e+003,7
1.744000e+002,1.331157e+003,7
1.745000e+002,1.331580e+003,7
1.746000e+002,1.329754e+003,7
1.747000e+002,1.329583e+003,7
1.748000e+002,1.329439e+003,7
1.749000e+002,1.328618e+003,7
1.750000e+002,1.326704e+003,7
1.751000e+002,1.325761e+003,7
1.752000e+002,1.324965e+003,7
1.753000e+002,1.325060e+003,7
1.754000e+002,1.324158e+003,7
1.755000e+002,1.323978e+003,7
1.756000e+002,1.324519e+003,7
1.757000e+002,1.324050e+003,7
1.758000e+002,1.322010e+003,7
1.759000e+002,1.321939e+003,7
1.760000e+002,1.320629e+003,7
1.761000e+002,1.319681e+003,7
1.762000e+002,1.318165e+003,7
1.763000e+002,1.317181e+003,7
1.764000e+002,1.317032e+003,7
1.765000e+002,1.315947e+003,7
1.766000e+002,1.315412e+003,7
1.767000e+002,1.314626e+003,7
1.768000e+002,1.313269e+003,7
1.769000e+002,1.312923e+003,7
1.770000e+002,1.312923e+003,7
1.771000e+002,1.312383e+003,7
1.772000e+002,1.311699e+003,7
1.773000e+002,1.309729e+003,7
1.774000e+002,1.309729e+003,7
1.775000e+002,1.309823e+003,7
1.776000e+002,1.308901e+003,7
1.777000e+002,1.308733e+003,7
1.778000e+002,1.307655e+003,7
1.779000e+002,1.305297e+003,7
1.780000e+002,1.305124e+003,7
1.781000e+002,1.304937e+003,7
1.782000e+002,1.304252e+003,7
1.783000e+002,1.302345e+003,7
1.784000e+002,1.302199e+003,7
1.785000e+002,1.300885e+003,7
1.786000e+002,1.300179e+003,7
1.787000e+002,1.298965e+003,7
1.788000e+002,1.298815e+003,7
1.789000e+002,1.297442e+003,7
1.790000e+002,1.295258e+003,7
1.791000e+002,1.293762e+003,7
1.792000e+002,1.293244e+003,7
1.793000e+002,1.292372e+003,7
1.794000e+002,1.291909e+003,7
1.795000e+002,1.290947e+003,7
1.796000e+002,1.290300e+003,7
1.797000e+002,1.289807e+003,7
1.798000e+002,1.289058e+003,7
1.799000e+002,1.288677e+003,7
1.800000e+002,1.287555e+003,7
1.801000e+002,1.286778e+003,7
1.802000e+002,1.285943e+003,7
1.803000e+002,1.285068e+003,7
1.804000e+002,1.283239e+003,7
1.805000e+002,1.282676e+003,7
1.806000e+002,1.282769e+003,7
1.807000e+002,1.281941e+003,7
1.808000e+002,1.279012e+003,7
1.809000e+002,1.277244e+003,7
1.810000e+002,1.274524e+003,7
1.811000e+002,1.273641e+003,7
1.812000e+002,1.273299e+003,7
1.813000e+002,1.271114e+003,7
1.814000e+002,1.269838e+003,7
1.815000e+002,1.268924e+003,7
1.816000e+002,1.268846e+003,7
1.817000e+002,1.267931e+003,7
1.818000e+002,1.267524e+003,7
1.819000e+002,1.267055e+003,7
1.820000e+002,1.265776e+003,7
1.821000e+002,1.265431e+003,7
1.822000e+002,1.263383e+003,7
1.823000e+002,1.262686e+003,7
1.824000e+002,1.261251e+003,7
1.825000e+002,1.260800e+003,7
1.826000e+002,1.259630e+003,7
1.827000e+002,1.257720e+003,7
1.828000e+002,1.255779e+003,7
1.829000e+002,1.255575e+003,7
1.830000e+002,1.254429e+003,7
1.831000e+002,1.252034e+003,7
1.832000e+002,1.251483e+003,7
1.833000e+002,1.251332e+003,7
1.834000e+002,1.251083e+003,7
1.835000e+002,1.249926e+003,7
1.836000e+002,1.246295e+003,7
1.837000e+002,1.245804e+003,7
1.838000e+002,1.244829e+003,7
1.839000e+002,1.242261e+003,7
1.840000e+002,1.238891e+003,7
1.841000e+002,1.236636e+003,7
1.842000e+002,1.236817e+003,7
1.843000e+002,1.234910e+003,7
1.844000e+002,1.233357e+003,7
1.845000e+002,1.233427e+003,7
1.846000e+002,1.232286e+003,7
1.847000e+002,1.231579e+003,7
1.848000e+002,1.230160e+003,7
1.849000e+002,1.228847e+003,7
1.850000e+002,1.226875e+003,7
1.851000e+002,1.225639e+003,7
1.852000e+002,1.225689e+003,7
1.853000e+002,1.222841e+003,7
1.854000e+002,1.218873e+003,7
1.855000e+002,1.218321e+003,7
1.856000e+002,1.217554e+003,7
1.857000e+002,1.214059e+003,7
1.858000e+002,1.213574e+003,7
1.859000e+002,1.212119e+003,7
1.860000e+002,1.211456e+003,7
1.861000e+002,1.211723e+003,7
1.862000e+002,1.209522e+003,7
1.863000e+002,1.208670e+003,7
1.864000e+002,1.208581e+003,7
1.865000e+002,1.207458e+003,7
1.866000e+002,1.206340e+003,7
1.867000e+002,1.203079e+003,7
1.868000e+002,1.201574e+003,7
1.869000e+002,1.199654e+003,7
1.870000e+002,1.195850e+003,7
1.871000e+002,1.191725e+003,7
1.872000e+002,1.191252e+003,7
1.873000e+002,1.188753e+003,7
1.874000e+002,1.185581e+003,7
1.875000e+002,1.181697e+003,7
1.876000e+002,1.181784e+003,7
1.877000e+002,1.180716e+003,7
1.878000e+002,1.178311e+003,7
1.879000e+002,1.175034e+003,7
1.880000e+002,1.173120e+003,7
1.881000e+002,1.172461e+003,7
1.882000e+002,1.169701e+003,7
1.883000e+002,1.166691e+003,7
1.884000e+002,1.164157e+003,7
1.885000e+002,1.158362e+003,7
1.886000e+002,1.157104e+003,7
1.887000e+002,1.152803e+003,7
1.888000e+002,1.150379e+003,7
1.889000e+002,1.142791e+003,7
1.890000e+002,1.139006e+003,7
1.891000e+002,1.134375e+003,7
1.892000e+002,1.122262e+003,7
1.893000e+002,1.512659e+003,6
1.894000e+002,1.512806e+003,6
1.895000e+002,1.504419e+003,6
1.896000e+002,1.504500e+003,6
1.897000e+002,1.505192e+003,6
1.898000e+002,1.497908e+003,6
1.899000e+002,1.494519e+003,6
1.900000e+002,1.486426e+003,6
1.901000e+002,1.485881e+003,6
1.902000e+002,1.475711e+003,6
1.903000e+002,2.104547e+003,5
1.904000e+002,2.103036e+003,5
1.905000e+002,2.102674e+003,5
1.906000e+002,2.101777e+003,5
1.907000e+002,2.100476e+003,5
1.908000e+002,2.100026e+003,5
1.909000e+002,2.099409e+003,5
1.910000e+002,2.100504e+003,5
1.911000e+002,2.100834e+003,5
1.912000e+002,2.100146e+003,5
1.913000e+002,2.098853e+003,5
1.914000e+002,2.099177e+003,5
1.915000e+002,2.098762e+003,5
1.916000e+002,2.098471e+003,5
1.917000e+002,2.098957e+003,5
1.918000e+002,2.097883e+003,5
1.919000e+002,2.097746e+003,5
1.920000e+002,2.097301e+003,5
1.921000e+002,2.096832e+003,5
1.922000e+002,2.096693e+003,5
1.923000e+002,2.095895e+003,5
1.924000e+002,2.095730e+003,5
1.925000e+002,2.096169e+003,5
1.926000e+002,2.095254e+003,5
1.927000e+002,2.093842e+003,5
1.928000e+002,2.093108e+003,5
1.929000e+002,2.093918e+003,5
1.930000e+002,2.094409e+003,5
1.931000e+002,2.094428e+003,5
1.932000e+002,2.093521e+003,5
1.933000e+002,2.092951e+003,5
1.934000e+002,2.092810e+003,5
1.935000e+002,2.093091e+003,5
1.936000e+002,2.092623e+003,5
1.937000e+002,2.092784e+003,5
1.938000e+002,2.092945e+003,5
1.939000e+002,2.093127e+003,5
1.940000e+002,2.092244e+003,5
1.941000e+002,2.092854e+003,5
1.942000e+002,2.092382e+003,5
1.943000e+002,2.092294e+003,5
1.944000e+002,2.091695e+003,5
1.945000e+002,2.091695e+003,5
1.946000e+002,2.091104e+003,5
1.947000e+002,2.090141e+003,5
1.948000e+002,2.090302e+003,5
1.949000e+002,2.090302e+003,5
1.950000e+002,2.089194e+003,5
1.951000e+002,2.088391e+003,5
1.952000e+002,2.087793e+003,5
1.953000e+002,2.087513e+003,5
1.954000e+002,2.087670e+003,5
1.955000e+002,2.087269e+003,5
1.956000e+002,2.086173e+003,5
1.957000e+002,2.085420e+003,5
1.958000e+002,2.085745e+003,5
1.959000e+002,2.085628e+003,5
1.960000e+002,2.084983e+003,5
1.961000e+002,2.084819e+003,5
1.962000e+002,2.084057e+003,5
1.963000e+002,2.083414e+003,5
1.964000e+002,2.082953e+003,5
1.965000e+002,2.082629e+003,5
1.966000e+002,2.081690e+003,5
1.967000e+002,2.080609e+003,5
1.968000e+002,2.080605e+003,5
1.969000e+002,2.080921e+003,5
1.970000e+002,2.079956e+003,5
1.971000e+002,2.079196e+003,5
1.972000e+002,2.078038e+003,5
1.973000e+002,2.076953e+003,5
1.974000e+002,2.076343e+003,5
1.975000e+002,2.075882e+003,5
1.976000e+002,2.075628e+003,5
1.977000e+002,2.075952e+003,5
1.978000e+002,2.076271e+003,5
1.979000e+002,2.076409e+003,5
1.980000e+002,2.076102e+003,5
1.981000e+002,2.075518e+003,5
1.982000e+002,2.075846e+003,5
1.983000e+002,2.076161e+003,5
1.984000e+002,2.075880e+003,5
1.985000e+002,2.076040e+003,5
1.986000e+002,2.074993e+003,5
1.987000e+002,2.075316e+003,5
1.988000e+002,2.075639e+003,5
1.989000e+002,2.075518e+003,5
1.990000e+002,2.074586e+003,5
1.991000e+002,2.073159e+003,5
1.992000e+002,2.073440e+003,5
1.993000e+002,2.073385e+003,5
1.994000e+002,2.072444e+003,5
1.995000e+002,2.071484e+003,5
1.996000e+002,2.070567e+003,5
1.997000e+002,2.070115e+003,5
1.998000e+002,2.068954e+003,5
1.999000e+002,2.069557e+003,5
2.000000e+002,2.069054e+003,5
2.001000e+002,2.068628e+003,5
2.002000e+002,2.068318e+003,5
2.003000e+002,2.067389e+003,5
2.004000e+002,2.067548e+003,5
2.005000e+002,2.067242e+003,5
2.006000e+002,2.067262e+003,5
2.007000e+002,2.066450e+003,5
2.008000e+002,2.066333e+003,5
2.009000e+002,2.066620e+003,5
2.010000e+002,2.063964e+003,5
2.011000e+002,2.063651e+003,5
2.012000e+002,2.063651e+003,5
2.013000e+002,2.063488e+003,5
2.014000e+002,2.063809e+003,5
2.015000e+002,2.063973e+003,5
2.016000e+002,2.062689e+003,5
2.017000e+002,2.063005e+003,5
2.018000e+002,2.063159e+003,5
2.019000e+002,2.063317e+003,5
2.020000e+002,2.062237e+003,5
2.021000e+002,2.060932e+003,5
2.022000e+002,2.059744e+003,5
2.023000e+002,2.059739e+003,5
2.024000e+002,2.059057e+003,5
2.025000e+002,2.059215e+003,5
2.026000e+002,2.059173e+003,5
2.027000e+002,2.057714e+003,5
2.028000e+002,2.057551e+003,5
2.029000e+002,2.056558e+003,5
2.030000e+002,2.054605e+003,5
2.031000e+002,2.053385e+003,5
2.032000e+002,2.051537e+003,5
2.033000e+002,2.051537e+003,5
2.034000e+002,2.051694e+003,5
2.035000e+002,2.051567e+003,5
2.036000e+002,2.050619e+003,5
2.037000e+002,2.050782e+003,5
2.038000e+002,2.050940e+003,5
2.039000e+002,2.050777e+003,5
2.040000e+002,2.050777e+003,5
2.041000e+002,2.050934e+003,5
2.042000e+002,2.050526e+003,5
2.043000e+002,2.050207e+003,5
2.044000e+002,2.049612e+003,5
2.045000e+002,2.049449e+003,5
2.046000e+002,2.048922e+003,5
2.047000e+002,2.048906e+003,5
2.048000e+002,2.048591e+003,5
2.049000e+002,2.048428e+003,5
2.050000e+002,2.048585e+003,5
2.051000e+002,2.048590e+003,5
2.052000e+002,2.047900e+003,5
2.053000e+002,2.047533e+003,5
2.054000e+002,2.047650e+003,5
2.055000e+002,2.047964e+003,5
2.056000e+002,2.048073e+003,5
2.057000e+002,2.047950e+003,5
2.058000e+002,2.048580e+003,5
2.059000e+002,2.048270e+003,5
2.060000e+002,2.047440e+003,5
2.061000e+002,2.047529e+003,5
2.062000e+002,2.048174e+003,5
2.063000e+002,2.047789e+003,5
2.064000e+002,2.047152e+003,5
2.065000e+002,2.046830e+003,5
2.066000e+002,2.046830e+003,5
2.067000e+002,2.046667e+003,5
2.068000e+002,2.046701e+003,5
2.069000e+002,2.047015e+003,5
2.070000e+002,2.044510e+003,5
2.071000e+002,2.044986e+003,5
2.072000e+002,2.045136e+003,5
2.073000e+002,2.044973e+003,5
2.074000e+002,2.043795e+003,5
2.075000e+002,2.043084e+003,5
2.076000e+002,2.041813e+003,5
2.077000e+002,2.040237e+003,5
2.078000e+002,2.039446e+003,5
2.079000e+002,2.039921e+003,5
2.080000e+002,2.038965e+003,5
2.081000e+002,2.039272e+003,5
2.082000e+002,2.038008e+003,5
2.083000e+002,2.038035e+003,5
2.084000e+002,2.038022e+003,5
2.085000e+002,2.038012e+003,5
2.086000e+002,2.037364e+003,5
2.087000e+002,2.036878e+003,5
2.088000e+002,2.035886e+003,5
2.089000e+002,2.033478e+003,5
2.090000e+002,2.032599e+003,5
2.091000e+002,2.032599e+003,5
2.092000e+002,2.031792e+003,5
2.093000e+002,2.029390e+003,5
2.094000e+002,2.029380e+003,5
2.095000e+002,2.028253e+003,5
2.096000e+002,2.027416e+003,5
2.097000e+002,2.027727e+003,5
2.098000e+002,2.026723e+003,5
2.099000e+002,2.025675e+003,5
2.100000e+002,2.026472e+003,5
2.101000e+002,2.025709e+003,5
2.102000e+002,2.025709e+003,5
2.103000e+002,2.025298e+003,5
2.104000e+002,2.025329e+003,5
2.105000e+002,2.024592e+003,5
2.106000e+002,2.024144e+003,5
2.107000e+002,2.023575e+003,5
2.108000e+002,2.023730e+003,5
2.109000e+002,2.022190e+003,5
2.110000e+002,2.022089e+003,5
2.111000e+002,2.021927e+003,5
2.112000e+002,2.022244e+003,5
2.113000e+002,2.021537e+003,5
2.114000e+002,2.020798e+003,5
2.115000e+002,2.021109e+003,5
2.116000e+002,2.021307e+003,5
2.117000e+002,2.020119e+003,5
2.118000e+002,2.020398e+003,5
2.119000e+002,2.019642e+003,5
2.120000e+002,2.019958e+003,5
2.121000e+002,2.018162e+003,5
2.122000e+002,2.016338e+003,5
2.123000e+002,2.015115e+003,5
2.124000e+002,2.015710e+003,5
2.125000e+002,2.015851e+003,5
2.126000e+002,2.014656e+003,5
2.127000e+002,2.014818e+003,5
2.128000e+002,2.013848e+003,5
2.129000e+002,2.013084e+003,5
2.130000e+002,2.013392e+003,5
2.131000e+002,2.013385e+003,5
2.132000e+002,2.012459e+003,5
2.133000e+002,2.012582e+003,5
2.134000e+002,2.012736e+003,5
2.135000e+002,2.011976e+003,5
2.136000e+002,2.011436e+003,5
2.137000e+002,2.011905e+003,5
2.138000e+002,2.010369e+003,5
2.139000e+002,2.009279e+003,5
2.140000e+002,2.009252e+003,5
2.141000e+002,2.009281e+003,5
2.142000e+002,2.009442e+003,5
2.143000e+002,2.008838e+003,5
2.144000e+002,2.007420e+003,5
2.145000e+002,2.005999e+003,5
2.146000e+002,2.005381e+003,5
2.147000e+002,2.003985e+003,5
2.148000e+002,2.003802e+003,5
2.149000e+002,2.003311e+003,5
2.150000e+002,2.002981e+003,5
2.151000e+002,2.002359e+003,5
2.152000e+002,2.001895e+003,5
2.153000e+002,2.002202e+003,5
2.154000e+002,2.002509e+003,5
2.155000e+002,2.002663e+003,5
2.156000e+002,2.002343e+003,5
2.157000e+002,2.001168e+003,5
2.158000e+002,2.000990e+003,5
2.159000e+002,1.999245e+003,5
2.160000e+002,1.998591e+003,5
2.161000e+002,1.997679e+003,5
2.162000e+002,1.997043e+003,5
2.163000e+002,1.996413e+003,5
2.164000e+002,1.995440e+003,5
2.165000e+002,1.995746e+003,5
2.166000e+002,1.994754e+003,5
2.167000e+002,1.994260e+003,5
2.168000e+002,1.994384e+003,5
2.169000e+002,1.994052e+003,5
2.170000e+002,1.992848e+003,5
2.171000e+002,1.992352e+003,5
2.172000e+002,1.992227e+003,5
2.173000e+002,1.991509e+003,5
2.174000e+002,1.991924e+003,5
2.175000e+002,1.990595e+003,5
2.176000e+002,1.990748e+003,5
2.177000e+002,1.990571e+003,5
2.178000e+002,1.990260e+003,5
2.179000e+002,1.988394e+003,5
2.180000e+002,1.987742e+003,5
2.181000e+002,1.985524e+003,5
2.182000e+002,1.985180e+003,5
2.183000e+002,1.985053e+003,5
2.184000e+002,1.984394e+003,5
2.185000e+002,1.984394e+003,5
2.186000e+002,1.984107e+003,5
2.187000e+002,1.982629e+003,5
2.188000e+002,1.981393e+003,5
2.189000e+002,1.982017e+003,5
2.190000e+002,1.982017e+003,5
2.191000e+002,1.981015e+003,5
2.192000e+002,1.981605e+003,5
2.193000e+002,1.981909e+003,5
2.194000e+002,1.979508e+003,5
2.195000e+002,1.979348e+003,5
2.196000e+002,1.979348e+003,5
2.197000e+002,1.979500e+003,5
2.198000e+002,1.978833e+003,5
2.199000e+002,1.978706e+003,5
2.200000e+002,1.978036e+003,5
2.201000e+002,1.978036e+003,5
2.202000e+002,1.975712e+003,5
2.203000e+002,1.976167e+003,5
2.204000e+002,1.975492e+003,5
2.205000e+002,1.974981e+003,5
2.206000e+002,1.973111e+003,5
2.207000e+002,1.972901e+003,5
2.208000e+002,1.972059e+003,5
2.209000e+002,1.971932e+003,5
2.210000e+002,1.970574e+003,5
2.211000e+002,1.970574e+003,5
2.212000e+002,1.970565e+003,5
2.213000e+002,1.969472e+003,5
2.214000e+002,1.969118e+003,5
2.215000e+002,1.969580e+003,5
2.216000e+002,1.969031e+003,5
2.217000e+002,1.969341e+003,5
2.218000e+002,1.968791e+003,5
2.219000e+002,1.969395e+003,5
2.220000e+002,1.967652e+003,5
2.221000e+002,1.967105e+003,5
2.222000e+002,1.966396e+003,5
2.223000e+002,1.966556e+003,5
2.224000e+002,1.966556e+003,5
2.225000e+002,1.965684e+003,5
2.226000e+002,1.965406e+003,5
2.227000e+002,1.964412e+003,5
2.228000e+002,1.963534e+003,5
2.229000e+002,1.963456e+003,5
2.230000e+002,1.962735e+003,5
2.231000e+002,1.962170e+003,5
2.232000e+002,1.961291e+003,5
2.233000e+002,1.960577e+003,5
2.234000e+002,1.960178e+003,5
2.235000e+002,1.960337e+003,5
2.236000e+002,1.960828e+003,5
2.237000e+002,1.958188e+003,5
2.238000e+002,1.957087e+003,5
2.239000e+002,1.956694e+003,5
2.240000e+002,1.956183e+003,5
2.241000e+002,1.955410e+003,5
2.242000e+002,1.955710e+003,5
2.243000e+002,1.956319e+003,5
2.244000e+002,1.956319e+003,5
2.245000e+002,1.955565e+003,5
2.246000e+002,1.955245e+003,5
2.247000e+002,1.955245e+003,5
2.248000e+002,1.955086e+003,5
2.249000e+002,1.954723e+003,5
2.250000e+002,1.953322e+003,5
2.251000e+002,1.951857e+003,5
2.252000e+002,1.951258e+003,5
2.253000e+002,1.950140e+003,5
2.254000e+002,1.950448e+003,5
2.255000e+002,1.949673e+003,5
2.256000e+002,1.946822e+003,5
2.257000e+002,1.947130e+003,5
2.258000e+002,1.947130e+003,5
2.259000e+002,1.947012e+003,5
2.260000e+002,1.945560e+003,5
2.261000e+002,1.945311e+003,5
2.262000e+002,1.945311e+003,5
2.263000e+002,1.944907e+003,5
2.264000e+002,1.943767e+003,5
2.265000e+002,1.943399e+003,5
2.266000e+002,1.943569e+003,5
2.267000e+002,1.942005e+003,5
2.268000e+002,1.942144e+003,5
2.269000e+002,1.941699e+003,5
2.270000e+002,1.940240e+003,5
2.271000e+002,1.940379e+003,5
2.272000e+002,1.938632e+003,5
2.273000e+002,1.936592e+003,5
2.274000e+002,1.936889e+003,5
2.275000e+002,1.932237e+003,5
2.276000e+002,1.931854e+003,5
2.277000e+002,1.931171e+003,5
2.278000e+002,1.930800e+003,5
2.279000e+002,1.930958e+003,5
2.280000e+002,1.929974e+003,5
2.281000e+002,1.929955e+003,5
2.282000e+002,1.929741e+003,5
2.283000e+002,1.928934e+003,5
2.284000e+002,1.929547e+003,5
2.285000e+002,1.927535e+003,5
2.286000e+002,1.927101e+003,5
2.287000e+002,1.926108e+003,5
2.288000e+002,1.926256e+003,5
2.289000e+002,1.926197e+003,5
2.290000e+002,1.924913e+003,5
2.291000e+002,1.923388e+003,5
2.292000e+002,1.923496e+003,5
2.293000e+002,1.923368e+003,5
2.294000e+002,1.921837e+003,5
2.295000e+002,1.920854e+003,5
2.296000e+002,1.921031e+003,5
2.297000e+002,1.921326e+003,5
2.298000e+002,1.921474e+003,5
2.299000e+002,1.919877e+003,5
2.300000e+002,1.919224e+003,5
2.301000e+002,1.919224e+003,5
2.302000e+002,1.919372e+003,5
2.303000e+002,1.918460e+003,5
2.304000e+002,1.917727e+003,5
2.305000e+002,1.915159e+003,5
2.306000e+002,1.913285e+003,5
2.307000e+002,1.912103e+003,5
2.308000e+002,1.912131e+003,5
2.309000e+002,1.912583e+003,5
2.310000e+002,1.912055e+003,5
2.311000e+002,1.911526e+003,5
2.312000e+002,1.908775e+003,5
2.313000e+002,1.908821e+003,5
2.314000e+002,1.906692e+003,5
2.315000e+002,1.906767e+003,5
2.316000e+002,1.907060e+003,5
2.317000e+002,1.906145e+003,5
2.318000e+002,1.904001e+003,5
2.319000e+002,1.904304e+003,5
2.320000e+002,1.901363e+003,5
2.321000e+002,1.901391e+003,5
2.322000e+002,1.901527e+003,5
2.323000e+002,1.899171e+003,5
2.324000e+002,1.898207e+003,5
2.325000e+002,1.895984e+003,5
2.326000e+002,1.895585e+003,5
2.327000e+002,1.895860e+003,5
2.328000e+002,1.896152e+003,5
